13,-2:-4, -6, -8, -10, -20, -10, -2
13,-2:-4, -6, -8, -10, -20, -10, 0
13,-2:-4, -6, -8, -10, -20, -10, 2
13,-2:-4, -6, -8, -10, -10, -2, -20
7,2:-4, 2, 6, -14, -18, -18, 4
7,2:-4, 2, 6, -14, -18, 4, -18
7,2:-4, 2, 6, -14, -18, 4, -16
7,2:-4, 2, 6, -14, -18, 4, -14
9,-11:-4, -6, -8, -16, -28, -28, -8, -26
9,-11:-4, -6, -8, -16, -26, -28, -26, -8
13,-2:-4, -6, -8, -10, -20, -10, -6, -4
13,-2:-4, -6, -8, -10, -20, -10, -6, -2
13,-2:-4, -6, -8, -10, -20, -10, -6, 0
9,0:-4, -6, 6, -8, 0, -12, -20, 4
9,0:-4, -6, 6, -8, 0, -12, 4, -20
-1,6:-4, -6, 6, 0, -2, -30, -4, 0
-4,-9:-4, -6, 6, 4, -8, -16, -14, -14
-4,-9:-4, -6, 6, 4, -8, -16, -14, -10
-5,12:-4, -6, 6, 10, 12, 4, 10, 4
7,2:-4, 2, 6, -14, -18, -22, 4, -20
7,2:-4, 2, 6, -14, -18, -22, 4, -18
7,2:-4, 2, 6, -14, -18, -22, 4, -16
7,2:-4, 2, 6, -14, -18, -18, 6, 6
7,2:-4, 2, 6, -14, -18, -18, 6, 8
7,2:-4, 2, 6, -14, -18, -18, 10, 6
7,2:-4, 2, 6, -14, -18, -18, 10, 8
7,2:-4, 2, 6, -14, -18, -18, 10, 10
3,1:-4, 2, 6, -14, 2, -12, 4, -8
0,-9:-4, 2, 6, -8, -4, 10, -18, -4
0,-9:-4, 2, 6, -8, -4, 10, -18, -2
0,-9:-4, 2, 6, -8, -4, 10, -18, 0
0,-9:-4, 2, 6, -8, -4, 10, -4, -18
0,-9:-4, 2, 6, -8, -4, 10, -4, -16
0,-9:-4, 2, 6, -8, -4, 10, -4, -14
15,-2:-4, 2, 6, 6, 12, -14, 0, 16
15,-2:-4, 2, 6, 6, 12, -14, 0, 20
15,-2:-4, 2, 6, 6, 12, -14, 16, 0
9,-3:-4, 4, -2, -12, -2, -10, -18, -2
4,8:6, 6, -4, -4, 16, -2, 16, 16
4,8:6, 6, -4, -4, 16, -2, 16, 18
4,8:6, 6, -4, -4, 16, -2, 16, 20
4,8:6, 6, -4, -4, 16, 16, 16, -2
0,14:6, 6, 8, 10, 12, 12, 0, 22
0,14:6, 6, 8, 10, 12, 12, 22, 0
0,14:6, 6, 8, 10, 12, 12, 22, 2
0,14:6, 6, 8, 10, 12, 12, 22, 4
-3,12:6, 6, 14, 10, 4, 6, 6, 6
9,10:-4, 2, 6, 4, 10, 10, -6, 4, 16
15,-2:-4, 2, 6, 6, 12, -14, 0, 18, 10
15,-2:-4, 2, 6, 6, 12, -14, 0, 18, 12
15,-2:-4, 2, 6, 6, 12, -14, 0, 18, 14
7,-5:-4, 4, -2, -12, -2, 8, 0, 18, 0
7,-5:-4, 4, -2, -12, -2, 8, 10, 0, 8
7,-5:-4, 4, -2, -12, -2, 8, 10, 0, 18
14,-2:6, -4, -4, -12, -8, -4, -4, -2, -4
16,1:6, -4, -4, -6, -8, -10, -20, -10, -2
16,1:6, -4, -4, -6, -8, -10, -20, -10, 0
16,1:6, -4, -4, -6, -8, -10, -20, -10, 2
16,1:6, -4, -4, -6, -8, -10, -10, -2, -20
10,5:6, -4, -4, 2, 6, -14, -18, -18, 4
10,5:6, -4, -4, 2, 6, -14, -18, 4, -18
10,5:6, -4, -4, 2, 6, -14, -18, 4, -16
10,5:6, -4, -4, 2, 6, -14, -18, 4, -14
0,16:6, 6, -4, -4, -4, -10, -18, 16, 2
0,16:6, 6, -4, -4, -4, -10, 16, 2, -18
0,16:6, 6, -4, -4, -4, -10, 16, 2, -14
4,8:6, 6, -4, -4, -4, 16, 16, 16, -6
4,8:6, 6, -4, -4, -4, 16, 16, 16, -4
-7,1:6, 6, -4, -4, 10, 6, -8, 2, 16
-7,1:6, 6, -4, -4, 10, 6, -8, 2, 18
-7,1:6, 6, -4, -4, 10, 6, -8, 2, 20
-7,1:6, 6, -4, -4, 10, 6, -8, 16, 2
-7,1:6, 6, -4, -4, 10, 6, -8, 16, 4
-7,1:6, 6, -4, -4, 10, 6, -8, 16, 6
4,8:6, 6, -4, -4, 16, -8, 16, 16, -8
4,8:6, 6, -4, -4, 16, -8, 16, 16, -6
4,8:6, 6, -4, -4, 16, -8, 16, 16, -4
3,4:6, 6, -4, -4, 16, -2, 0, 14, 10
4,8:6, 6, -4, -4, 16, -2, 16, 24, 18
4,8:6, 6, -4, -4, 16, -2, 16, 24, 20
4,8:6, 6, -4, -4, 16, -2, 16, 24, 22
-1,10:6, 6, -2, 4, 8, 4, 12, 16, 4
14,-4:6, 6, 8, -4, -8, -10, -2, -8, -2
-7,-3:6, 6, 8, -4, -2, 10, 18, 16, 12
-7,-3:6, 6, 8, -4, -2, 10, 18, 16, 16
8,0:6, 6, 8, -4, 2, 4, 24, 6, 2
2,10:6, 6, 8, -4, 10, -2, 2, 14, 22
2,10:6, 6, 8, -4, 10, 2, 14, 22, -2
0,14:6, 6, 8, 10, 12, 12, 8, 22, 2
0,14:6, 6, 8, 10, 12, 12, 8, 22, 4
0,14:6, 6, 8, 10, 12, 12, 8, 22, 6
-9,10:6, 6, 8, 10, 18, 26, 30, 10, 28
-9,10:6, 6, 8, 10, 18, 28, 30, 28, 10
