5,-1:-4, -6, -8, 1, -20, -5, 1
5,-1:-4, -6, -8, 1, -20, -5, 2
5,-1:-4, -6, -8, 1, -20, -5, 3
5,-1:-4, -6, -8, 1, -20, -5, 4
5,-1:-4, -6, -8, 1, -20, -5, 5
5,-1:-4, -6, -8, 1, -20, 1, -8
5,-1:-4, -6, -8, 1, -20, 1, -7
5,-1:-4, -6, -8, 1, -20, 1, -6
5,-1:-4, -6, -8, 1, -20, 1, -5
5,-1:-4, -6, -8, 1, -20, 1, -4
5,-1:-4, -6, -8, 1, -20, 1, -3
5,-1:-4, -6, -8, 1, -5, 0, -20
5,-1:-4, -6, -8, 1, -5, 0, -13
7,-3:-4, -6, 1, -8, -9, -4, 6
7,-3:-4, -6, 1, -8, -9, -4, 13
7,-3:-4, -6, 1, -8, -9, 6, -4
7,-3:-4, -6, 1, -8, -9, 6, -3
7,-3:-4, -6, 1, -8, -9, 6, -2
7,-3:-4, -6, 1, -8, -9, 6, -1
7,-3:-4, -6, 1, -8, -9, 6, 0
7,-3:-4, -6, 1, -8, -9, 6, 1
7,-3:-4, -6, 1, -8, -3, 6, -12
7,-3:-4, -6, 1, -8, -3, 6, -11
7,-3:-4, -6, 1, -8, -3, 6, -10
7,-3:-4, -6, 1, -8, -3, 6, -9
7,-3:-4, -6, 1, -8, -3, 6, -8
7,-3:-4, -6, 1, -8, -3, 6, -7
1,3:5, 2, 0, 9, -12, 3, 8
1,3:5, 2, 0, 9, -12, 3, 9
1,3:5, 2, 0, 9, -12, 3, 10
1,3:5, 2, 0, 9, -12, 3, 11
1,3:5, 2, 0, 9, -12, 3, 12
1,3:5, 2, 0, 9, -12, 3, 13
1,3:5, 2, 0, 9, -12, 9, 0
1,3:5, 2, 0, 9, -12, 9, 1
1,3:5, 2, 0, 9, -12, 9, 2
1,3:5, 2, 0, 9, -12, 9, 3
1,3:5, 2, 0, 9, -12, 9, 4
1,3:5, 2, 0, 9, -12, 9, 5
1,3:5, 2, 0, 9, 3, 8, -12
1,3:5, 2, 0, 9, 3, 8, -5
3,1:5, 2, 9, 0, -1, 4, 14
3,1:5, 2, 9, 0, -1, 4, 21
3,1:5, 2, 9, 0, -1, 14, 4
3,1:5, 2, 9, 0, -1, 14, 5
3,1:5, 2, 9, 0, -1, 14, 6
3,1:5, 2, 9, 0, -1, 14, 7
3,1:5, 2, 9, 0, -1, 14, 8
3,1:5, 2, 9, 0, -1, 14, 9
3,1:5, 2, 9, 0, 5, 14, -4
3,1:5, 2, 9, 0, 5, 14, -3
3,1:5, 2, 9, 0, 5, 14, -2
3,1:5, 2, 9, 0, 5, 14, -1
3,1:5, 2, 9, 0, 5, 14, 0
3,1:5, 2, 9, 0, 5, 14, 1
5,-1:-4, -6, -8, 1, -20, -5, 8, 1
5,-1:-4, -6, -8, 1, -20, -5, 8, 2
5,-1:-4, -6, -8, 1, -20, -5, 8, 3
5,-1:-4, -6, -8, 1, -20, -5, 8, 4
5,-1:-4, -6, -8, 1, -20, -5, 8, 5
5,-1:-4, -6, -8, 1, -20, -5, 8, 6
5,-1:-4, -6, -8, 1, -20, 1, -11, -9
5,-1:-4, -6, -8, 1, -20, 1, -11, -8
5,-1:-4, -6, -8, 1, -20, 1, -11, -7
5,-1:-4, -6, -8, 1, -20, 1, -11, -6
5,-1:-4, -6, -8, 1, -20, 1, -11, -5
5,-1:-4, -6, -8, 1, -20, 1, -11, -4
5,-1:-4, -6, -8, 1, -20, 1, 0, -7
5,-1:-4, -6, -8, 1, -20, 1, 0, -6
5,-1:-4, -6, -8, 1, -20, 1, 0, -5
5,-1:-4, -6, -8, 1, -20, 1, 0, -4
5,-1:-4, -6, -8, 1, -20, 1, 0, -3
5,-1:-4, -6, -8, 1, -20, 1, 0, -2
5,-1:-4, -6, -8, 1, -19, -5, 0, -26
9,3:-4, -6, -8, 1, -14, -25, -26, -17
7,-3:-4, -6, 1, -8, -9, -7, 6, -5
7,-3:-4, -6, 1, -8, -9, -7, 6, -4
7,-3:-4, -6, 1, -8, -9, -7, 6, -3
7,-3:-4, -6, 1, -8, -9, -7, 6, -2
7,-3:-4, -6, 1, -8, -9, -7, 6, -1
7,-3:-4, -6, 1, -8, -9, -7, 6, 0
7,-3:-4, -6, 1, -8, -9, -4, 12, 19
7,-3:-4, -6, 1, -8, -9, 4, 6, -3
7,-3:-4, -6, 1, -8, -9, 4, 6, -2
7,-3:-4, -6, 1, -8, -9, 4, 6, -1
7,-3:-4, -6, 1, -8, -9, 4, 6, 0
7,-3:-4, -6, 1, -8, -9, 4, 6, 1
7,-3:-4, -6, 1, -8, -9, 4, 6, 2
7,-3:-4, -6, 1, -8, -3, -15, 6, -13
7,-3:-4, -6, 1, -8, -3, -15, 6, -12
7,-3:-4, -6, 1, -8, -3, -15, 6, -11
7,-3:-4, -6, 1, -8, -3, -15, 6, -10
7,-3:-4, -6, 1, -8, -3, -15, 6, -9
7,-3:-4, -6, 1, -8, -3, -15, 6, -8
7,-3:-4, -6, 1, -8, -3, -4, 6, -11
7,-3:-4, -6, 1, -8, -3, -4, 6, -10
7,-3:-4, -6, 1, -8, -3, -4, 6, -9
7,-3:-4, -6, 1, -8, -3, -4, 6, -8
7,-3:-4, -6, 1, -8, -3, -4, 6, -7
7,-3:-4, -6, 1, -8, -3, -4, 6, -6
11,1:-4, -6, 1, -8, 7, 7, 12, 10
1,3:5, 2, 0, 9, -12, 3, 5, 7
1,3:5, 2, 0, 9, -12, 3, 5, 8
1,3:5, 2, 0, 9, -12, 3, 5, 9
1,3:5, 2, 0, 9, -12, 3, 5, 10
1,3:5, 2, 0, 9, -12, 3, 5, 11
1,3:5, 2, 0, 9, -12, 3, 5, 12
1,3:5, 2, 0, 9, -12, 3, 16, 9
1,3:5, 2, 0, 9, -12, 3, 16, 10
1,3:5, 2, 0, 9, -12, 3, 16, 11
1,3:5, 2, 0, 9, -12, 3, 16, 12
1,3:5, 2, 0, 9, -12, 3, 16, 13
1,3:5, 2, 0, 9, -12, 3, 16, 14
1,3:5, 2, 0, 9, -12, 9, -3, -1
1,3:5, 2, 0, 9, -12, 9, -3, 0
1,3:5, 2, 0, 9, -12, 9, -3, 1
1,3:5, 2, 0, 9, -12, 9, -3, 2
1,3:5, 2, 0, 9, -12, 9, -3, 3
1,3:5, 2, 0, 9, -12, 9, -3, 4
1,3:5, 2, 0, 9, -12, 9, 8, 1
1,3:5, 2, 0, 9, -12, 9, 8, 2
1,3:5, 2, 0, 9, -12, 9, 8, 3
1,3:5, 2, 0, 9, -12, 9, 8, 4
1,3:5, 2, 0, 9, -12, 9, 8, 5
1,3:5, 2, 0, 9, -12, 9, 8, 6
1,3:5, 2, 0, 9, -11, 3, 8, -18
5,7:5, 2, 0, 9, -6, -17, -18, -9
3,1:5, 2, 9, 0, -1, 1, 14, 3
3,1:5, 2, 9, 0, -1, 1, 14, 4
3,1:5, 2, 9, 0, -1, 1, 14, 5
3,1:5, 2, 9, 0, -1, 1, 14, 6
3,1:5, 2, 9, 0, -1, 1, 14, 7
3,1:5, 2, 9, 0, -1, 1, 14, 8
3,1:5, 2, 9, 0, -1, 4, 20, 27
3,1:5, 2, 9, 0, -1, 12, 14, 5
3,1:5, 2, 9, 0, -1, 12, 14, 6
3,1:5, 2, 9, 0, -1, 12, 14, 7
3,1:5, 2, 9, 0, -1, 12, 14, 8
3,1:5, 2, 9, 0, -1, 12, 14, 9
3,1:5, 2, 9, 0, -1, 12, 14, 10
3,1:5, 2, 9, 0, 5, -7, 14, -5
3,1:5, 2, 9, 0, 5, -7, 14, -4
3,1:5, 2, 9, 0, 5, -7, 14, -3
3,1:5, 2, 9, 0, 5, -7, 14, -2
3,1:5, 2, 9, 0, 5, -7, 14, -1
3,1:5, 2, 9, 0, 5, -7, 14, 0
3,1:5, 2, 9, 0, 5, 4, 14, -3
3,1:5, 2, 9, 0, 5, 4, 14, -2
3,1:5, 2, 9, 0, 5, 4, 14, -1
3,1:5, 2, 9, 0, 5, 4, 14, 0
3,1:5, 2, 9, 0, 5, 4, 14, 1
3,1:5, 2, 9, 0, 5, 4, 14, 2
7,5:5, 2, 9, 0, 15, 15, 20, 18
6,1:6, -3, -5, -7, 2, -19, -4, 1
6,1:6, -3, -5, -7, 2, -19, -4, 2
6,1:6, -3, -5, -7, 2, -19, -4, 3
6,1:6, -3, -5, -7, 2, -19, -4, 4
6,1:6, -3, -5, -7, 2, -19, -4, 5
6,1:6, -3, -5, -7, 2, -19, -4, 6
6,1:6, -3, -5, -7, 2, -19, 2, -7
6,1:6, -3, -5, -7, 2, -19, 2, -6
6,1:6, -3, -5, -7, 2, -19, 2, -5
6,1:6, -3, -5, -7, 2, -19, 2, -4
6,1:6, -3, -5, -7, 2, -19, 2, -3
6,1:6, -3, -5, -7, 2, -19, 2, -2
6,1:6, -3, -5, -7, 2, -4, 1, -19
6,1:6, -3, -5, -7, 2, -4, 1, -12
8,-1:6, -3, -5, 2, -7, -8, -3, 7
8,-1:6, -3, -5, 2, -7, -8, -3, 14
8,-1:6, -3, -5, 2, -7, -8, 7, -3
8,-1:6, -3, -5, 2, -7, -8, 7, -2
8,-1:6, -3, -5, 2, -7, -8, 7, -1
8,-1:6, -3, -5, 2, -7, -8, 7, 0
8,-1:6, -3, -5, 2, -7, -8, 7, 1
8,-1:6, -3, -5, 2, -7, -8, 7, 2
8,-1:6, -3, -5, 2, -7, -2, 7, -11
8,-1:6, -3, -5, 2, -7, -2, 7, -10
8,-1:6, -3, -5, 2, -7, -2, 7, -9
8,-1:6, -3, -5, 2, -7, -2, 7, -8
8,-1:6, -3, -5, 2, -7, -2, 7, -7
8,-1:6, -3, -5, 2, -7, -2, 7, -6
2,5:6, 6, 3, 1, 10, -11, 4, 9
2,5:6, 6, 3, 1, 10, -11, 4, 10
2,5:6, 6, 3, 1, 10, -11, 4, 11
2,5:6, 6, 3, 1, 10, -11, 4, 12
2,5:6, 6, 3, 1, 10, -11, 4, 13
2,5:6, 6, 3, 1, 10, -11, 4, 14
2,5:6, 6, 3, 1, 10, -11, 10, 1
2,5:6, 6, 3, 1, 10, -11, 10, 2
2,5:6, 6, 3, 1, 10, -11, 10, 3
2,5:6, 6, 3, 1, 10, -11, 10, 4
2,5:6, 6, 3, 1, 10, -11, 10, 5
2,5:6, 6, 3, 1, 10, -11, 10, 6
2,5:6, 6, 3, 1, 10, 4, 9, -11
2,5:6, 6, 3, 1, 10, 4, 9, -4
4,3:6, 6, 3, 10, 1, 0, 5, 15
4,3:6, 6, 3, 10, 1, 0, 5, 22
4,3:6, 6, 3, 10, 1, 0, 15, 5
4,3:6, 6, 3, 10, 1, 0, 15, 6
4,3:6, 6, 3, 10, 1, 0, 15, 7
4,3:6, 6, 3, 10, 1, 0, 15, 8
4,3:6, 6, 3, 10, 1, 0, 15, 9
4,3:6, 6, 3, 10, 1, 0, 15, 10
4,3:6, 6, 3, 10, 1, 6, 15, -3
4,3:6, 6, 3, 10, 1, 6, 15, -2
4,3:6, 6, 3, 10, 1, 6, 15, -1
4,3:6, 6, 3, 10, 1, 6, 15, 0
4,3:6, 6, 3, 10, 1, 6, 15, 1
4,3:6, 6, 3, 10, 1, 6, 15, 2
